circuit_index,noisy_counts,ideal_counts
3898,"{""00"": 416, ""10"": 420, ""11"": 74, ""01"": 90}","{""11"": 93, ""10"": 421, ""00"": 409, ""01"": 77}"
442,"{""100"": 413, ""000"": 555, ""110"": 12, ""001"": 2, ""010"": 13, ""101"": 3, ""011"": 1, ""111"": 1}","{""100"": 471, ""000"": 529}"
1123,"{""000"": 908, ""010"": 33, ""101"": 8, ""001"": 20, ""100"": 16, ""011"": 12, ""111"": 3}","{""000"": 1000}"
1967,"{""01"": 143, ""10"": 526, ""00"": 132, ""11"": 199}","{""00"": 154, ""10"": 543, ""11"": 161, ""01"": 142}"
522,"{""000"": 915, ""001"": 18, ""111"": 4, ""010"": 19, ""100"": 24, ""101"": 7, ""011"": 10, ""110"": 3}","{""000"": 1000}"
3611,"{""110"": 407, ""010"": 424, ""011"": 66, ""111"": 21, ""100"": 42, ""000"": 28, ""001"": 5, ""101"": 7}","{""110"": 426, ""010"": 404, ""100"": 54, ""011"": 60, ""000"": 36, ""111"": 20}"
342,"{""01111"": 145, ""00100"": 94, ""00111"": 87, ""01110"": 150, ""00110"": 84, ""00101"": 78, ""01101"": 139, ""01100"": 100, ""10110"": 15, ""11101"": 9, ""11111"": 18, ""10101"": 6, ""10100"": 9, ""00011"": 2, ""11000"": 1, ""11100"": 14, ""11110"": 17, ""10111"": 9, ""00001"": 3, ""01001"": 5, ""01010"": 4, ""10011"": 1, ""00010"": 4, ""11011"": 1, ""01011"": 1, ""00000"": 1, ""10010"": 1, ""11001"": 2}","{""00111"": 60, ""10110"": 8, ""11111"": 10, ""00110"": 72, ""01111"": 153, ""01101"": 154, ""01110"": 166, ""01100"": 148, ""11101"": 14, ""00100"": 78, ""11011"": 1, ""10100"": 4, ""11100"": 16, ""00101"": 74, ""01010"": 3, ""10101"": 7, ""10111"": 5, ""10000"": 2, ""11110"": 6, ""00000"": 2, ""01000"": 5, ""01001"": 1, ""01011"": 3, ""00001"": 4, ""00010"": 1, ""11001"": 1, ""10001"": 1, ""00011"": 1}"
563,"{""010"": 229, ""000"": 246, ""110"": 234, ""001"": 251, ""011"": 10, ""111"": 10, ""100"": 9, ""101"": 11}","{""010"": 240, ""000"": 269, ""110"": 252, ""001"": 239}"
1576,"{""11010"": 142, ""10000"": 38, ""00010"": 164, ""01001"": 9, ""10010"": 149, ""00000"": 51, ""01010"": 176, ""01011"": 17, ""00111"": 7, ""11000"": 29, ""01100"": 5, ""00100"": 7, ""01000"": 53, ""00110"": 26, ""11001"": 10, ""01101"": 9, ""10001"": 10, ""00001"": 6, ""10110"": 19, ""11100"": 7, ""11110"": 10, ""01110"": 7, ""10100"": 8, ""10011"": 10, ""01111"": 3, ""10111"": 5, ""00011"": 11, ""11011"": 3, ""00101"": 3, ""11101"": 5, ""11111"": 1}","{""00000"": 55, ""01000"": 65, ""11010"": 207, ""11000"": 58, ""10000"": 65, ""01010"": 156, ""10010"": 192, ""00010"": 202}"
511,"{""1000"": 880, ""1011"": 7, ""1001"": 23, ""1010"": 33, ""1101"": 6, ""0010"": 3, ""1111"": 5, ""0000"": 13, ""1100"": 14, ""0111"": 2, ""1110"": 7, ""0110"": 2, ""0101"": 1, ""0011"": 1, ""0100"": 2, ""0001"": 1}","{""1000"": 1000}"
1425,"{""1010"": 322, ""0000"": 378, ""1011"": 7, ""0100"": 84, ""1000"": 17, ""1100"": 90, ""1110"": 36, ""1101"": 4, ""0010"": 34, ""1001"": 4, ""0110"": 10, ""0101"": 4, ""0001"": 3, ""1111"": 5, ""0011"": 1, ""0111"": 1}","{""1010"": 345, ""0000"": 448, ""0100"": 60, ""1100"": 116, ""0010"": 4, ""1110"": 27}"
3144,"{""0000"": 674, ""0100"": 53, ""1001"": 16, ""1100"": 14, ""1010"": 4, ""0101"": 93, ""1101"": 7, ""1110"": 14, ""1000"": 31, ""0110"": 16, ""0011"": 15, ""1011"": 8, ""0010"": 21, ""0001"": 24, ""0111"": 7, ""1111"": 3}","{""0000"": 880, ""0101"": 120}"
2357,"{""100"": 467, ""000"": 457, ""010"": 17, ""001"": 14, ""011"": 15, ""110"": 14, ""111"": 8, ""101"": 8}","{""000"": 501, ""100"": 499}"
1537,"{""000"": 940, ""111"": 6, ""101"": 9, ""010"": 13, ""100"": 13, ""001"": 9, ""110"": 4, ""011"": 6}","{""000"": 1000}"
3340,"{""10010"": 155, ""10101"": 139, ""00011"": 29, ""11100"": 4, ""10001"": 187, ""00101"": 25, ""11001"": 19, ""00001"": 41, ""00000"": 10, ""10000"": 32, ""10110"": 81, ""10011"": 27, ""00111"": 22, ""01101"": 7, ""11111"": 10, ""10100"": 26, ""01000"": 2, ""11110"": 17, ""10111"": 69, ""11101"": 17, ""11010"": 17, ""01100"": 4, ""00100"": 8, ""00110"": 5, ""01011"": 4, ""00010"": 9, ""11000"": 7, ""01111"": 5, ""11011"": 13, ""01110"": 3, ""01010"": 3, ""01001"": 3}","{""10101"": 250, ""10001"": 256, ""00011"": 16, ""10010"": 213, ""10110"": 106, ""00111"": 24, ""10111"": 99, ""00101"": 15, ""00001"": 21}"
2081,"{""00011"": 356, ""00111"": 276, ""00001"": 43, ""11100"": 3, ""00101"": 41, ""00110"": 38, ""01000"": 4, ""10001"": 10, ""01101"": 7, ""10111"": 18, ""10010"": 14, ""10011"": 28, ""00010"": 61, ""11010"": 7, ""01001"": 10, ""01011"": 16, ""10110"": 8, ""00100"": 5, ""01100"": 3, ""01010"": 7, ""01110"": 10, ""10000"": 5, ""00000"": 6, ""11001"": 6, ""11101"": 2, ""01111"": 6, ""10101"": 3, ""10100"": 1, ""11111"": 3, ""11000"": 1, ""11011"": 2}","{""00011"": 498, ""00111"": 502}"
3225,"{""0000"": 446, ""0010"": 300, ""0111"": 13, ""1010"": 15, ""0100"": 38, ""0001"": 43, ""0110"": 47, ""1101"": 6, ""1000"": 22, ""0011"": 29, ""1111"": 2, ""1100"": 10, ""0101"": 8, ""1110"": 8, ""1001"": 9, ""1011"": 4}","{""0000"": 491, ""0010"": 500, ""0011"": 9}"
1247,"{""0000"": 666, ""1001"": 23, ""0001"": 108, ""1000"": 109, ""0010"": 12, ""0110"": 20, ""0100"": 19, ""1110"": 9, ""1010"": 2, ""0101"": 4, ""1100"": 12, ""1111"": 5, ""0011"": 6, ""1101"": 3, ""1011"": 2}","{""0000"": 711, ""1000"": 154, ""0001"": 108, ""1001"": 27}"
2679,"{""000"": 788, ""100"": 145, ""010"": 7, ""011"": 10, ""101"": 13, ""111"": 16, ""001"": 15, ""110"": 6}","{""000"": 803, ""100"": 197}"
2148,"{""0000"": 174, ""0001"": 140, ""0101"": 182, ""0100"": 366, ""0110"": 27, ""1010"": 5, ""0011"": 11, ""0111"": 11, ""1100"": 18, ""1001"": 7, ""1101"": 22, ""0010"": 8, ""1011"": 7, ""1000"": 7, ""1111"": 8, ""1110"": 7}","{""0000"": 202, ""0100"": 271, ""0101"": 275, ""0111"": 22, ""0001"": 179, ""0010"": 7, ""1111"": 3, ""0110"": 21, ""1011"": 3, ""0011"": 12, ""1010"": 4, ""1110"": 1}"
1523,"{""01100"": 346, ""00100"": 309, ""11111"": 1, ""00000"": 89, ""01000"": 104, ""01110"": 24, ""00110"": 35, ""01010"": 10, ""11100"": 6, ""01101"": 12, ""01111"": 12, ""01001"": 2, ""00010"": 8, ""10110"": 4, ""00101"": 7, ""10100"": 7, ""00001"": 3, ""00111"": 5, ""00011"": 3, ""10001"": 1, ""01011"": 5, ""11011"": 1, ""10101"": 2, ""10000"": 2, ""11000"": 1, ""10111"": 1}","{""00000"": 122, ""01000"": 91, ""01100"": 394, ""00100"": 393}"
2750,"{""11"": 357, ""01"": 469, ""00"": 107, ""10"": 67}","{""11"": 368, ""00"": 93, ""01"": 471, ""10"": 68}"
3143,"{""0001"": 207, ""0000"": 561, ""0100"": 36, ""0011"": 27, ""1010"": 4, ""0101"": 17, ""1001"": 10, ""0010"": 117, ""1111"": 1, ""0111"": 5, ""0110"": 9, ""1101"": 1, ""1000"": 4, ""1110"": 1}","{""0000"": 668, ""0001"": 151, ""0010"": 153, ""0011"": 28}"
748,"{""10"": 447, ""00"": 533, ""11"": 10, ""01"": 10}","{""00"": 471, ""10"": 529}"
3406,"{""01"": 493, ""10"": 446, ""11"": 9, ""00"": 52}","{""10"": 447, ""01"": 498, ""00"": 55}"
2247,"{""101"": 357, ""100"": 273, ""000"": 323, ""111"": 14, ""010"": 4, ""001"": 16, ""011"": 3, ""110"": 10}","{""101"": 326, ""100"": 319, ""000"": 344, ""110"": 5, ""111"": 5, ""011"": 1}"
1168,"{""0010"": 430, ""0011"": 316, ""1000"": 4, ""0000"": 181, ""1011"": 7, ""0111"": 8, ""1100"": 4, ""0110"": 12, ""0001"": 12, ""1111"": 7, ""1101"": 3, ""1010"": 8, ""0100"": 3, ""1110"": 3, ""1001"": 2}","{""0010"": 515, ""0011"": 313, ""0000"": 172}"
1461,"{""11100"": 55, ""01000"": 96, ""01101"": 106, ""01001"": 114, ""11101"": 88, ""00100"": 36, ""10001"": 29, ""11000"": 91, ""10000"": 30, ""00001"": 35, ""01100"": 76, ""11001"": 116, ""00000"": 41, ""00101"": 33, ""00111"": 2, ""11110"": 4, ""10100"": 13, ""10101"": 23, ""10010"": 2, ""01111"": 2, ""01110"": 2, ""11011"": 2, ""01011"": 1, ""00011"": 1, ""01010"": 1, ""00110"": 1}","{""11000"": 81, ""01001"": 117, ""00100"": 36, ""10101"": 30, ""11100"": 88, ""01000"": 81, ""11001"": 60, ""11101"": 99, ""00001"": 32, ""01101"": 103, ""10100"": 40, ""00000"": 32, ""01100"": 95, ""10001"": 34, ""10000"": 41, ""00101"": 31}"
3846,"{""000"": 402, ""100"": 254, ""001"": 27, ""111"": 213, ""101"": 36, ""010"": 35, ""011"": 14, ""110"": 19}","{""000"": 494, ""111"": 250, ""100"": 256}"
3647,"{""001"": 174, ""111"": 184, ""010"": 46, ""011"": 182, ""100"": 89, ""101"": 202, ""110"": 46, ""000"": 77}","{""011"": 202, ""001"": 208, ""101"": 205, ""111"": 185, ""110"": 41, ""100"": 57, ""000"": 65, ""010"": 37}"
92,"{""00"": 983, ""01"": 4, ""10"": 5, ""11"": 8}","{""00"": 1000}"
22,"{""10001"": 260, ""00001"": 680, ""10011"": 16, ""00011"": 20, ""00000"": 4, ""00101"": 6, ""01001"": 8, ""11001"": 3, ""10000"": 1, ""01011"": 1, ""10010"": 1}","{""00001"": 703, ""10001"": 297}"
1596,"{""010"": 399, ""011"": 331, ""001"": 104, ""000"": 126, ""101"": 14, ""100"": 7, ""111"": 6, ""110"": 13}","{""010"": 392, ""011"": 394, ""000"": 112, ""001"": 102}"
506,"{""0001"": 124, ""1001"": 196, ""1000"": 251, ""0000"": 136, ""1011"": 73, ""1010"": 92, ""0011"": 51, ""0110"": 1, ""0010"": 66, ""0100"": 2, ""1100"": 3, ""0101"": 1, ""1111"": 2, ""1101"": 2}","{""1000"": 243, ""0000"": 133, ""1010"": 76, ""0001"": 139, ""1001"": 206, ""1011"": 86, ""0010"": 59, ""0011"": 58}"
2890,"{""01"": 648, ""00"": 225, ""10"": 42, ""11"": 85}","{""00"": 219, ""01"": 627, ""11"": 108, ""10"": 46}"
990,"{""0100"": 539, ""0000"": 370, ""1100"": 12, ""0110"": 3, ""0101"": 28, ""0001"": 24, ""1001"": 2, ""1000"": 6, ""1110"": 1, ""1111"": 8, ""1010"": 2, ""0111"": 1, ""1101"": 2, ""0010"": 1, ""0011"": 1}","{""0000"": 466, ""0100"": 534}"
2353,"{""01001"": 608, ""00111"": 8, ""00001"": 184, ""01111"": 8, ""00000"": 36, ""01000"": 76, ""01011"": 22, ""11000"": 6, ""10111"": 1, ""01010"": 2, ""10110"": 2, ""00110"": 1, ""01110"": 6, ""00010"": 2, ""10000"": 2, ""10001"": 7, ""11001"": 14, ""11111"": 3, ""00011"": 6, ""11101"": 1, ""10011"": 3, ""11011"": 1, ""00101"": 1}","{""00001"": 198, ""01001"": 779, ""00000"": 6, ""01000"": 17}"
1393,"{""0001"": 492, ""0000"": 475, ""1101"": 4, ""1001"": 17, ""0100"": 2, ""0101"": 2, ""1000"": 4, ""0011"": 2, ""1100"": 2}","{""0001"": 489, ""0000"": 511}"
2902,"{""000"": 107, ""100"": 374, ""101"": 367, ""001"": 110, ""110"": 12, ""010"": 6, ""011"": 12, ""111"": 12}","{""100"": 466, ""101"": 365, ""000"": 85, ""001"": 84}"
1978,"{""0000"": 867, ""0111"": 8, ""0101"": 11, ""0001"": 15, ""0010"": 23, ""1000"": 25, ""1011"": 2, ""1010"": 7, ""0011"": 7, ""1110"": 3, ""0100"": 10, ""1001"": 7, ""0110"": 5, ""1100"": 4, ""1101"": 4, ""1111"": 2}","{""0000"": 1000}"
1612,"{""0100"": 780, ""1101"": 10, ""1000"": 17, ""0000"": 89, ""1100"": 25, ""0010"": 13, ""1111"": 3, ""1001"": 5, ""0001"": 7, ""0111"": 4, ""0110"": 22, ""0101"": 13, ""0011"": 4, ""1110"": 4, ""1010"": 3, ""1011"": 1}","{""0100"": 1000}"
99,"{""00010"": 808, ""00000"": 147, ""01110"": 2, ""00011"": 4, ""01010"": 23, ""10000"": 3, ""01011"": 6, ""10010"": 3, ""01000"": 2, ""11010"": 1, ""00001"": 1}","{""00000"": 118, ""00010"": 882}"
850,"{""100"": 488, ""000"": 491, ""001"": 7, ""111"": 4, ""011"": 3, ""101"": 4, ""010"": 2, ""110"": 1}","{""000"": 507, ""100"": 493}"
1530,"{""1000"": 28, ""0011"": 33, ""1010"": 183, ""1111"": 193, ""1100"": 24, ""1011"": 185, ""1110"": 228, ""0110"": 30, ""1001"": 9, ""0010"": 34, ""0111"": 28, ""0101"": 4, ""0100"": 6, ""0000"": 5, ""0001"": 1, ""1101"": 9}","{""0010"": 19, ""1011"": 234, ""0110"": 16, ""1111"": 255, ""1010"": 219, ""1110"": 223, ""0011"": 14, ""0111"": 20}"
1651,"{""01000"": 300, ""01010"": 455, ""11011"": 4, ""01011"": 17, ""11110"": 2, ""00000"": 48, ""00101"": 1, ""01111"": 14, ""01001"": 13, ""01100"": 10, ""11101"": 3, ""11000"": 8, ""01101"": 12, ""11100"": 2, ""01110"": 11, ""00010"": 58, ""11010"": 12, ""10011"": 4, ""11001"": 4, ""11111"": 4, ""10010"": 5, ""00001"": 4, ""10101"": 1, ""10111"": 1, ""00110"": 1, ""10110"": 1, ""10000"": 2, ""10001"": 1, ""00011"": 2}","{""00010"": 34, ""01010"": 616, ""00000"": 24, ""01000"": 326}"
153,"{""00"": 990, ""11"": 6, ""01"": 1, ""10"": 3}","{""00"": 1000}"
1217,"{""101"": 913, ""001"": 26, ""100"": 13, ""010"": 9, ""111"": 12, ""000"": 8, ""110"": 1, ""011"": 18}","{""101"": 1000}"
3971,"{""0110"": 104, ""0111"": 122, ""1101"": 137, ""0101"": 105, ""0100"": 85, ""1100"": 111, ""0000"": 25, ""1111"": 95, ""1110"": 122, ""1011"": 12, ""1001"": 18, ""0001"": 7, ""0010"": 14, ""1010"": 11, ""1000"": 22, ""0011"": 10}","{""1101"": 81, ""0100"": 176, ""1111"": 85, ""0110"": 154, ""0101"": 147, ""0111"": 175, ""0001"": 2, ""1100"": 89, ""1110"": 90, ""0011"": 1}"
3127,"{""011"": 415, ""111"": 10, ""101"": 445, ""000"": 36, ""100"": 36, ""001"": 33, ""010"": 15, ""110"": 10}","{""011"": 444, ""101"": 496, ""000"": 31, ""100"": 29}"
2651,"{""01"": 442, ""11"": 466, ""10"": 46, ""00"": 46}","{""01"": 440, ""11"": 505, ""10"": 26, ""00"": 29}"
2360,"{""10"": 934, ""01"": 45, ""00"": 16, ""11"": 5}","{""10"": 969, ""01"": 31}"
710,"{""00"": 975, ""10"": 8, ""01"": 6, ""11"": 11}","{""00"": 1000}"
641,"{""00100"": 7, ""00000"": 435, ""10000"": 445, ""10010"": 11, ""10001"": 17, ""11010"": 4, ""10101"": 3, ""10110"": 2, ""00010"": 8, ""00011"": 2, ""01000"": 13, ""11110"": 1, ""00001"": 11, ""11100"": 4, ""11001"": 2, ""10100"": 10, ""11000"": 10, ""01100"": 6, ""00110"": 1, ""01001"": 3, ""10011"": 3, ""01011"": 1, ""01010"": 1}","{""00000"": 502, ""10000"": 498}"
3134,"{""0010"": 9, ""1011"": 200, ""0100"": 10, ""0111"": 219, ""0011"": 59, ""1001"": 259, ""0000"": 17, ""0110"": 16, ""1010"": 30, ""1000"": 37, ""0101"": 24, ""1100"": 9, ""0001"": 54, ""1101"": 30, ""1110"": 15, ""1111"": 12}","{""0111"": 228, ""0001"": 15, ""1001"": 495, ""1011"": 242, ""0011"": 20}"
24,"{""0010"": 482, ""0000"": 454, ""1000"": 6, ""0110"": 11, ""0100"": 9, ""1011"": 10, ""0001"": 8, ""1001"": 7, ""0011"": 5, ""1010"": 4, ""1111"": 1, ""1100"": 1, ""0101"": 1, ""1101"": 1}","{""0000"": 487, ""0010"": 513}"
2308,"{""00"": 466, ""10"": 139, ""01"": 287, ""11"": 108}","{""00"": 444, ""11"": 94, ""01"": 288, ""10"": 174}"
2359,"{""00010"": 327, ""10110"": 109, ""10010"": 244, ""00000"": 15, ""00110"": 144, ""01010"": 10, ""11100"": 6, ""11111"": 7, ""11000"": 4, ""10000"": 18, ""00101"": 1, ""10111"": 8, ""10100"": 14, ""01000"": 9, ""11010"": 6, ""00111"": 13, ""00011"": 13, ""10101"": 3, ""00100"": 9, ""01111"": 6, ""00001"": 5, ""11001"": 2, ""10001"": 2, ""11110"": 3, ""01101"": 2, ""10011"": 9, ""01110"": 3, ""11101"": 2, ""01001"": 3, ""01100"": 2, ""01011"": 1}","{""10010"": 326, ""10110"": 168, ""00010"": 346, ""00110"": 160}"
3572,"{""111"": 206, ""011"": 212, ""001"": 52, ""101"": 226, ""000"": 44, ""100"": 185, ""110"": 37, ""010"": 38}","{""111"": 187, ""000"": 34, ""100"": 217, ""101"": 236, ""011"": 220, ""010"": 37, ""110"": 39, ""001"": 30}"
1057,"{""010"": 393, ""000"": 511, ""110"": 22, ""101"": 5, ""100"": 16, ""011"": 13, ""001"": 21, ""111"": 19}","{""010"": 538, ""000"": 462}"
3095,"{""00"": 339, ""01"": 540, ""11"": 109, ""10"": 12}","{""01"": 496, ""11"": 84, ""00"": 417, ""10"": 3}"
3430,"{""1100"": 54, ""1011"": 16, ""1111"": 280, ""1001"": 323, ""0000"": 25, ""1010"": 24, ""1000"": 17, ""0101"": 114, ""1110"": 53, ""0011"": 10, ""0001"": 12, ""0100"": 21, ""0110"": 4, ""0111"": 23, ""1101"": 18, ""0010"": 6}","{""1111"": 389, ""1001"": 325, ""0101"": 111, ""1110"": 73, ""0111"": 16, ""0000"": 24, ""1100"": 59, ""0010"": 3}"
215,"{""0000"": 920, ""0100"": 11, ""0001"": 17, ""0010"": 18, ""1100"": 15, ""1000"": 10, ""0110"": 1, ""0011"": 7, ""0101"": 1}","{""0000"": 1000}"
3902,"{""101"": 90, ""111"": 62, ""110"": 171, ""011"": 62, ""001"": 148, ""000"": 204, ""010"": 83, ""100"": 180}","{""111"": 43, ""001"": 130, ""110"": 168, ""100"": 265, ""010"": 79, ""000"": 218, ""101"": 58, ""011"": 39}"
2889,"{""1111"": 347, ""0000"": 84, ""0110"": 431, ""1001"": 61, ""0100"": 13, ""0011"": 3, ""0111"": 10, ""1110"": 14, ""1101"": 5, ""0010"": 6, ""0001"": 8, ""0101"": 6, ""1011"": 5, ""1100"": 4, ""1010"": 1, ""1000"": 2}","{""1111"": 422, ""0110"": 427, ""1001"": 72, ""0000"": 79}"
2549,"{""001"": 853, ""011"": 27, ""000"": 39, ""010"": 17, ""101"": 18, ""110"": 16, ""100"": 22, ""111"": 8}","{""001"": 1000}"
2,"{""1000"": 834, ""0000"": 95, ""1100"": 8, ""1011"": 17, ""1001"": 14, ""1010"": 21, ""0011"": 2, ""0001"": 2, ""1101"": 4, ""1110"": 2, ""0110"": 1}","{""0000"": 79, ""1000"": 921}"
3906,"{""001"": 124, ""111"": 225, ""100"": 228, ""010"": 63, ""011"": 140, ""101"": 73, ""000"": 122, ""110"": 25}","{""111"": 244, ""001"": 127, ""011"": 237, ""000"": 120, ""100"": 150, ""101"": 61, ""110"": 34, ""010"": 27}"
2156,"{""00"": 876, ""10"": 109, ""01"": 11, ""11"": 4}","{""00"": 923, ""10"": 75, ""01"": 2}"
866,"{""101"": 469, ""111"": 484, ""110"": 16, ""100"": 17, ""010"": 3, ""001"": 3, ""011"": 5, ""000"": 3}","{""111"": 504, ""101"": 496}"
478,"{""00000"": 783, ""00100"": 118, ""10000"": 18, ""01010"": 13, ""00001"": 11, ""01000"": 20, ""10001"": 3, ""10100"": 2, ""10110"": 1, ""01011"": 5, ""01100"": 3, ""00101"": 2, ""11110"": 1, ""10111"": 1, ""11000"": 5, ""00011"": 3, ""00010"": 6, ""11011"": 1, ""11010"": 1, ""11100"": 1, ""01001"": 1, ""10010"": 1}","{""00000"": 894, ""00100"": 106}"
896,"{""00000"": 283, ""00010"": 222, ""00110"": 190, ""00100"": 235, ""10010"": 5, ""10000"": 7, ""00001"": 3, ""11111"": 5, ""01100"": 11, ""10100"": 4, ""10101"": 4, ""01010"": 4, ""01110"": 4, ""01000"": 7, ""11011"": 5, ""11100"": 1, ""10110"": 4, ""10001"": 1, ""00101"": 2, ""11000"": 1, ""01101"": 1, ""01001"": 1}","{""00100"": 247, ""00110"": 224, ""00010"": 254, ""00000"": 275}"
604,"{""100"": 461, ""000"": 517, ""110"": 1, ""101"": 5, ""010"": 2, ""011"": 4, ""001"": 9, ""111"": 1}","{""000"": 517, ""100"": 483}"
3674,"{""10"": 452, ""11"": 101, ""00"": 197, ""01"": 250}","{""10"": 444, ""01"": 266, ""11"": 81, ""00"": 209}"
3857,"{""10"": 661, ""01"": 319, ""00"": 15, ""11"": 5}","{""01"": 317, ""10"": 678, ""11"": 5}"
3499,"{""00111"": 82, ""01110"": 22, ""00100"": 84, ""01011"": 83, ""01101"": 21, ""01111"": 84, ""00101"": 343, ""00011"": 102, ""00110"": 27, ""10000"": 2, ""00010"": 14, ""00001"": 26, ""11001"": 2, ""10001"": 7, ""01001"": 24, ""01100"": 8, ""11101"": 6, ""11100"": 2, ""11011"": 3, ""11000"": 1, ""10101"": 9, ""00000"": 15, ""01010"": 6, ""10100"": 5, ""11010"": 1, ""11111"": 4, ""10011"": 7, ""10110"": 2, ""10111"": 5, ""01000"": 3}","{""11101"": 12, ""01110"": 20, ""00101"": 386, ""00011"": 139, ""01111"": 90, ""00100"": 87, ""00111"": 99, ""01011"": 117, ""11111"": 5, ""01001"": 7, ""00110"": 15, ""11100"": 4, ""01101"": 12, ""11011"": 2, ""10111"": 2, ""10011"": 1, ""10110"": 1, ""11110"": 1}"
3420,"{""10100"": 50, ""00000"": 114, ""00001"": 10, ""00100"": 663, ""00010"": 3, ""01100"": 34, ""00101"": 39, ""10101"": 9, ""11000"": 2, ""10111"": 3, ""10110"": 5, ""01110"": 4, ""11011"": 1, ""10000"": 9, ""10011"": 2, ""11100"": 6, ""01111"": 1, ""00111"": 4, ""00110"": 20, ""01010"": 1, ""01000"": 5, ""11110"": 2, ""11010"": 1, ""10010"": 3, ""10001"": 2, ""01101"": 1, ""01011"": 1, ""01001"": 1, ""00011"": 1, ""11001"": 1, ""11101"": 1, ""11111"": 1}","{""00100"": 874, ""00000"": 126}"
2513,"{""01000"": 90, ""01001"": 11, ""00001"": 4, ""00000"": 113, ""01100"": 114, ""01110"": 47, ""00010"": 103, ""11011"": 2, ""00110"": 51, ""10100"": 17, ""01101"": 3, ""11010"": 17, ""10110"": 76, ""00101"": 5, ""11111"": 2, ""00100"": 111, ""01010"": 93, ""11110"": 23, ""11100"": 49, ""10000"": 12, ""11000"": 16, ""01011"": 6, ""01111"": 7, ""10010"": 16, ""11101"": 3, ""10101"": 2, ""00011"": 3, ""00111"": 3, ""10111"": 1}","{""11110"": 34, ""00100"": 210, ""01000"": 48, ""00000"": 228, ""11100"": 18, ""00010"": 177, ""01010"": 49, ""10110"": 187, ""01100"": 49}"
651,"{""0000"": 855, ""0100"": 25, ""1100"": 11, ""0010"": 39, ""0001"": 18, ""1010"": 10, ""1000"": 7, ""1001"": 10, ""1011"": 3, ""1110"": 2, ""1101"": 3, ""1111"": 1, ""0011"": 3, ""0110"": 7, ""0101"": 5, ""0111"": 1}","{""0000"": 967, ""0010"": 33}"
3868,"{""1001"": 13, ""1000"": 802, ""0000"": 83, ""1100"": 28, ""0100"": 11, ""1010"": 32, ""0110"": 3, ""1101"": 2, ""0010"": 12, ""1110"": 3, ""0111"": 1, ""0011"": 3, ""1011"": 3, ""0101"": 2, ""0001"": 1, ""1111"": 1}","{""0000"": 53, ""1000"": 947}"
2367,"{""000"": 688, ""001"": 266, ""011"": 7, ""110"": 13, ""100"": 5, ""010"": 13, ""101"": 5, ""111"": 3}","{""000"": 679, ""001"": 321}"
3852,"{""000"": 846, ""010"": 32, ""101"": 57, ""100"": 12, ""011"": 17, ""110"": 11, ""111"": 13, ""001"": 12}","{""000"": 1000}"
332,"{""00000"": 821, ""01000"": 112, ""10000"": 31, ""01001"": 2, ""00101"": 2, ""10001"": 5, ""00001"": 12, ""11000"": 2, ""00010"": 6, ""11001"": 1, ""00011"": 1, ""00100"": 1, ""10011"": 2, ""11100"": 1, ""10101"": 1}","{""01000"": 135, ""00000"": 865}"
2243,"{""00000"": 755, ""00010"": 34, ""01010"": 25, ""00001"": 38, ""00101"": 24, ""10100"": 6, ""01011"": 3, ""11000"": 6, ""00100"": 23, ""11011"": 19, ""10101"": 8, ""10011"": 2, ""10111"": 1, ""00110"": 4, ""10001"": 4, ""11010"": 12, ""10000"": 10, ""11110"": 3, ""00011"": 3, ""01111"": 2, ""00111"": 6, ""01000"": 3, ""11100"": 2, ""01110"": 3, ""10110"": 1, ""01001"": 1, ""01101"": 1, ""11111"": 1}","{""00000"": 985, ""00101"": 13, ""10101"": 2}"
3369,"{""111"": 92, ""010"": 140, ""100"": 47, ""110"": 345, ""000"": 211, ""001"": 80, ""101"": 47, ""011"": 38}","{""011"": 36, ""110"": 372, ""000"": 168, ""010"": 138, ""100"": 54, ""111"": 124, ""001"": 60, ""101"": 48}"
2897,"{""0100"": 362, ""0000"": 460, ""0001"": 20, ""1001"": 3, ""0010"": 36, ""1010"": 7, ""0011"": 8, ""0110"": 25, ""1000"": 22, ""1111"": 4, ""1101"": 5, ""0101"": 16, ""1011"": 6, ""1110"": 6, ""1100"": 16, ""0111"": 4}","{""0000"": 493, ""0100"": 507}"
3462,"{""10"": 540, ""11"": 204, ""00"": 138, ""01"": 118}","{""11"": 215, ""10"": 546, ""00"": 112, ""01"": 127}"
3817,"{""110"": 108, ""000"": 767, ""001"": 39, ""101"": 9, ""011"": 16, ""010"": 30, ""100"": 14, ""111"": 17}","{""000"": 840, ""110"": 116, ""111"": 7, ""001"": 37}"
3292,"{""00"": 981, ""11"": 13, ""01"": 4, ""10"": 2}","{""00"": 1000}"
1262,"{""0000"": 556, ""1000"": 324, ""1100"": 18, ""0101"": 7, ""0111"": 2, ""1010"": 17, ""0010"": 16, ""0011"": 5, ""0001"": 11, ""0100"": 25, ""1110"": 4, ""0110"": 5, ""1001"": 2, ""1111"": 2, ""1011"": 5, ""1101"": 1}","{""1000"": 470, ""0000"": 530}"
957,"{""01"": 648, ""00"": 345, ""11"": 4, ""10"": 3}","{""01"": 680, ""00"": 320}"
1342,"{""000"": 369, ""101"": 43, ""011"": 26, ""010"": 87, ""100"": 354, ""110"": 82, ""001"": 32, ""111"": 7}","{""000"": 343, ""101"": 42, ""100"": 311, ""110"": 103, ""001"": 65, ""010"": 109, ""111"": 15, ""011"": 12}"
